Id,SalePrice
1661,442153.45184607286
1662,390284.0147602907
1663,386516.6389551735
1664,501678.21453629003
1665,318513.31269188796
1666,321199.1809932678
1667,394566.88280279416
1668,347305.44365360786
1669,296382.50956302026
1670,347864.06521531654
1671,259682.73055392297
1672,433117.73656906
1673,287716.8438457733
1674,236926.49134305367
1675,201255.1086948818
1676,198534.83643508845
1677,223965.67682805905
1678,471259.8377225874
1679,391102.5846391552
1680,340743.9443335074
1681,250052.78468649858
1682,302093.51250562735
1683,183410.3710469908
1684,172359.59576616625
1685,171726.0781357354
1686,166433.57119337612
1687,168157.94476711814
1688,191323.39717894103
1689,195372.27282120212
1690,193692.12980947332
1691,181846.74897497636
1692,259933.02260952487
1693,167928.42385907975
1694,184321.97778360642
1695,162718.30667845215
1696,276155.68829628895
1697,166298.48424687167
1698,355655.41003214376
1699,308583.7086858329
1700,257479.47655221884
1701,268287.7257542547
1702,246193.36887741208
1703,240925.2597911639
1704,274310.2223962285
1705,237367.09909832172
1706,450552.12620892783
1707,221594.65325223646
1708,205254.10390536368
1709,260958.27327644173
1710,217203.50231162424
1711,273778.425201128
1712,262476.6786228392
1713,282327.4308653891
1714,226132.29298845207
1715,209837.02999216277
1716,184849.26307040392
1717,170430.93619639016
1718,136141.82525055733
1719,202364.67627134745
1720,232424.51548024686
1721,163851.02938073617
1722,127650.57376940199
1723,158431.57530596192
1724,207650.90091487425
1725,239216.08767381945
1726,186418.00575122703
1727,160698.7521350842
1728,171197.74790826786
1729,167098.17986060047
1730,161912.23664862278
1731,124138.2063713355
1732,129004.51652512359
1733,119055.24817578399
1734,124509.82369508376
1735,127363.16224308313
1736,110543.6322038064
1737,286049.534654445
1738,245589.5118202981
1739,253810.11409875986
1740,232953.31007576245
1741,201418.1326879541
1742,178813.1096783473
1743,178884.7470969626
1744,325886.3815317762
1745,229067.73341460037
1746,178332.36930381096
1747,211799.1105445134
1748,224466.11632731705
1749,149127.6871220007
1750,128369.62486410183
1751,242702.19214059706
1752,119290.56972244242
1753,149859.69704105597
1754,185518.8604218299
1755,170829.85464569594
1756,129697.23537331502
1757,122247.21674688054
1758,146583.9537787353
1759,161924.8837026932
1760,164407.8757165214
1761,147925.67172627445
1762,181574.7840040239
1763,181459.90206522742
1764,114405.09622018301
1765,175551.29793532038
1766,185897.5736705285
1767,222947.30197897818
1768,145388.40406398237
1769,172630.6415659802
1770,149925.6010604943
1771,126551.43844599187
1772,133442.17620970766
1773,128164.29563973278
1774,140550.35806150088
1775,139773.02336262347
1776,122771.01412911178
1777,112798.32865903621
1778,137892.49551799012
1779,119105.10500932956
1780,176527.28990402163
1781,132805.75894655948
1782,88030.84449790842
1783,144645.76295573814
1784,106321.59783415443
1785,129694.78839691528
1786,130254.71285263418
1787,160555.63710023908
1788,60224.70406364061
1789,99546.79078750388
1790,80620.07620494132
1791,180288.2451486386
1792,164597.34749777286
1793,127947.58358171709
1794,148967.20325642396
1795,136549.69064089132
1796,125152.24112857849
1797,114532.91092641554
1798,125457.18628975863
1799,111618.60310338046
1800,131882.4097584416
1801,128447.41058576759
1802,124581.22551146144
1803,147942.84079520218
1804,140379.91256120638
1805,133904.13447260746
1806,124332.09392409044
1807,131163.31018794855
1808,123990.9655727615
1809,126870.53839736799
1810,142786.93825561498
1811,94397.72195834151
1812,99949.40701005356
1813,125476.41433225523
1814,99002.12485653877
1815,52223.2312212618
1816,103799.58226738904
1817,110053.2362068839
1818,156070.0383278845
1819,125702.34637149944
1820,60710.65844617071
1821,112964.56876926198
1822,150390.1565014328
1823,50503.51288701043
1824,136107.1885119312
1825,139607.28168857686
1826,104555.34295714286
1827,103785.21634062324
1828,137169.25573228116
1829,123396.44109654124
1830,146343.75941800344
1831,141169.7629219829
1832,71367.8271161546
1833,139639.31920779077
1834,117695.04634031521
1835,118483.4748437149
1836,126919.48924405719
1837,86836.04493869843
1838,125983.18896370122
1839,96978.52374577304
1840,142739.53597006426
1841,136555.0410758313
1842,85427.77639843739
1843,131785.35814244306
1844,136171.50821697473
1845,140968.4760866424
1846,154907.45369965845
1847,166962.88806430082
1848,51046.06035750712
1849,115085.36110019911
1850,117200.14699970027
1851,154310.28933187574
1852,125379.73387547629
1853,128724.82640016888
1854,166303.7931329423
1855,150928.5478697743
1856,222949.6222382424
1857,158964.27683492246
1858,144514.74796015973
1859,118689.75144516578
1860,146636.61974696085
1861,118063.72552568417
1862,300385.2547900696
1863,283037.4910251957
1864,283105.5604342565
1865,339763.1301112447
1866,338553.4169418836
1867,221121.61066584167
1868,300768.28639621736
1869,201933.09556991872
1870,217471.78894420926
1871,245878.93808356574
1872,173601.1458759798
1873,237974.59295584314
1874,148795.08280003283
1875,202220.37629870026
1876,201787.36618457895
1877,210908.83301733938
1878,207653.28498011135
1879,128554.08043577003
1880,134475.62977490298
1881,239827.61236583043
1882,244875.26679377613
1883,188590.12099457622
1884,207100.4340790432
1885,236277.19908470084
1886,289689.5548498759
1887,213435.2775672897
1888,266533.751960481
1889,166831.6999867333
1890,119113.07652003146
1891,130680.96641209614
1892,95705.62977509783
1893,133635.38741346757
1894,124188.25090129825
1895,134729.09389725994
1896,126970.29633005279
1897,110572.42603159476
1898,111299.34064962082
1899,159538.36290112225
1900,145448.15092112118
1901,179532.34079560722
1902,156042.4428064956
1903,213448.38020685225
1904,144498.69110129468
1905,201703.75925032605
1906,163308.98487026678
1907,211769.29605421383
1908,109835.47544434361
1909,131322.45602776777
1910,119769.74092175665
1911,225222.9327779215
1912,337391.7489602657
1913,145529.16524104483
1914,66771.6182752461
1915,316222.85378931434
1916,68419.78617889191
1917,236664.6987456967
1918,141127.22233356175
1919,177803.6605584718
1920,158694.92292041698
1921,403475.59751554334
1922,323584.5187217447
1923,229037.91059115116
1924,218464.17430452546
1925,193664.02505648966
1926,395749.1104483042
1927,134095.61902214144
1928,158574.28501892753
1929,127013.64632696021
1930,127543.14626472289
1931,142770.88359060598
1932,140616.67445712874
1933,187657.68025677104
1934,183736.3143041685
1935,173956.9774323224
1936,194307.79016776173
1937,182094.48428197997
1938,176602.49672885775
1939,244143.7723700125
1940,189493.97872860092
1941,171694.14128036393
1942,186236.15059919393
1943,207265.8882423451
1944,368491.8364750201
1945,404710.9643005372
1946,137250.99903977185
1947,322394.26421619405
1948,177595.97371530035
1949,261270.32487978484
1950,185478.53953641505
1951,239364.50039109212
1952,203154.26095207516
1953,168970.1282566061
1954,179993.23477544385
1955,136276.3998245097
1956,305060.91352861427
1957,157812.1431776419
1958,293262.21806327323
1959,141649.8724007351
1960,114489.08239655338
1961,119292.31447493122
1962,98433.93008964248
1963,106985.76609180741
1964,109283.79978413809
1965,142535.45203221406
1966,138346.9330830337
1967,290714.2269349494
1968,431815.52195303317
1969,392856.25996648555
1970,419393.25434898626
1971,454450.9453340067
1972,370215.7326672778
1973,256058.37323869686
1974,335955.1351917953
1975,555047.710128765
1976,262695.1803105217
1977,354269.63329066505
1978,341252.5541181832
1979,329363.7904302496
1980,203694.12605181427
1981,344320.6388423028
1982,212888.42480271615
1983,196801.14235953192
1984,169875.60419305568
1985,219745.6508099529
1986,205534.86065191842
1987,177103.52111074628
1988,175852.26429036242
1989,192284.7567054585
1990,214073.3330976844
1991,235056.7777673598
1992,217587.2367108427
1993,165978.9810346425
1994,232116.19405337132
1995,183992.52968177278
1996,242264.1885356671
1997,310252.8629975604
1998,322321.9685670564
1999,276840.11382078985
2000,317775.45735997945
2001,276385.9624385634
2002,243709.85030973895
2003,252559.28558061415
2004,274490.6556754067
2005,218454.50865900054
2006,217627.35210148012
2007,249447.54305692157
2008,217355.2442536469
2009,197981.26145550047
2010,188295.48228811074
2011,142589.74982270863
2012,170245.60811076793
2013,179624.22197793133
2014,186866.71836482317
2015,201738.3002054616
2016,193543.85725177906
2017,191764.46169261567
2018,119726.28674286009
2019,134652.19778484871
2020,105785.68542913577
2021,101045.6228531247
2022,188231.36508147023
2023,149175.9358004286
2024,276080.8156776101
2025,338029.649156442
2026,172311.922306297
2027,159498.60728823702
2028,153050.19575483876
2029,172443.3925050285
2030,270556.7407794525
2031,239335.5466601113
2032,255773.28269127218
2033,256026.43647412368
2034,174046.4994803201
2035,224023.01683466972
2036,195135.7168331739
2037,202344.23572033845
2038,326507.3615317699
2039,224897.3796102987
2040,283013.09070368845
2041,299118.67613944516
2042,209915.60715820402
2043,175845.9039062994
2044,176202.88962916424
2045,210369.45180742958
2046,144361.3963772388
2047,150876.7006165023
2048,136370.99432004738
2049,142037.0615067394
2050,175589.47424847144
2051,105173.312349079
2052,122466.07943456502
2053,147180.0174278126
2054,91004.45905269748
2055,159620.20803612223
2056,139962.36773667345
2057,113606.95944403089
2058,222195.8609851963
2059,130930.33284560883
2060,177581.28851335892
2061,178011.36512478994
2062,129673.18374567371
2063,114486.90747076987
2064,140861.59153317785
2065,123647.72656904705
2066,164941.76565287577
2067,113728.88688638387
2068,140784.23611172396
2069,90838.60850091971
2070,117141.44187853624
2071,98588.39958650837
2072,132884.35765006888
2073,132988.03985943567
2074,185878.86501756022
2075,148152.61530265442
2076,117030.57335955052
2077,157592.89354051565
2078,126282.94290414172
2079,135745.4982568542
2080,118177.15896141772
2081,123671.67690934114
2082,123497.80124446806
2083,144386.58995147783
2084,108188.65862247402
2085,116865.52252867565
2086,110608.7296965601
2087,121009.06580499525
2088,95463.01068320786
2089,77836.82758198574
2090,125418.2770450124
2091,112523.35380625667
2092,121481.45399021135
2093,115891.03467515155
2094,114298.52765819951
2095,147190.18405500095
2096,81546.70434809581
2097,97984.81166635084
2098,147001.76315166926
2099,54426.917624228205
2100,70915.10541649476
2101,113941.8654651544
2102,125559.31150889029
2103,104897.20047503545
2104,134861.18877522222
2105,129073.7279586549
2106,56099.8751735882
2107,195622.9316333013
2108,116547.56557778799
2109,112146.06272164783
2110,135745.14549130015
2111,130789.33019135208
2112,141945.7711933411
2113,123046.22530612993
2114,118937.31394911309
2115,163327.35936435946
2116,117589.7656570555
2117,150315.20306535967
2118,126916.98175046608
2119,113892.08694360427
2120,112976.97853001459
2121,89986.24919396997
2122,119694.78783688294
2123,83698.59338735491
2124,155042.49431934522
2125,125417.88691930602
2126,149568.70396645588
2127,169666.12477646265
2128,129472.75770759447
2129,95440.93667904657
2130,136259.88406564324
2131,131687.32871005285
2132,116226.94856583282
2133,125611.32273354442
2134,123631.91896202003
2135,95234.94741666771
2136,79283.66018908202
2137,113204.35561046809
2138,135020.92443585972
2139,151309.47543541083
2140,142754.96293974537
2141,154634.9283145856
2142,128671.81804026857
2143,152203.32338573283
2144,126839.86221194311
2145,136854.44987175163
2146,170463.83609369866
2147,149141.703271019
2148,130060.69186405394
2149,150275.68492723355
2150,226773.4375486294
2151,111041.3253930131
2152,184032.5900253683
2153,159749.99819862685
2154,105379.49204575991
2155,144574.14034920972
2156,267105.71558349556
2157,229099.32475702124
2158,234619.9485520639
2159,207293.05906907583
2160,174724.43148306097
2161,232986.58575120167
2162,384889.671171876
2163,352481.1910023399
2164,232147.8055108629
2165,208466.380019221
2166,155134.14346841225
2167,216890.39755245144
2168,197686.70606351807
2169,195722.24853610827
2170,219818.03375297412
2171,159209.0521191972
2172,133918.11900198396
2173,170994.70586708275
2174,226692.52388195778
2175,281409.73243145546
2176,317160.64787635516
2177,238449.90274518842
2178,208987.23913248937
2179,139993.15924649977
2180,208086.47103559438
2181,192509.04764858558
2182,226628.682102187
2183,188516.5837520866
2184,118961.5607610415
2185,126139.08715413845
2186,144926.77253460095
2187,150527.11288542242
2188,151471.85917361028
2189,312833.3560391279
2190,79750.06573023797
2191,80567.47685285223
2192,90611.35123835727
2193,111641.76934428903
2194,102437.25288768754
2195,108209.75169145063
2196,100231.16252509812
2197,120864.73614023917
2198,157790.60900754636
2199,182317.6253379482
2200,152276.69929828134
2201,144727.6997117208
2202,211573.2504051805
2203,135283.7431343415
2204,181953.49156341
2205,120777.62845617313
2206,140618.42290291097
2207,214254.96217953935
2208,259889.591472545
2209,246480.90405119187
2210,118811.6984371895
2211,114891.95128243041
2212,119354.31315082192
2213,106735.37401326455
2214,137445.44010267247
2215,99793.49812590053
2216,148497.77442287828
2217,62779.855120990265
2218,82683.09627733073
2219,74180.72289043241
2220,73870.2285998903
2221,317430.2505634728
2222,283700.1253531188
2223,296038.2518791288
2224,208498.29416782793
2225,121481.0221416712
2226,188532.40318196217
2227,196766.35398332865
2228,262867.76438655565
2229,246049.72970378626
2230,152528.9837467251
2231,210467.02209445855
2232,181709.42468715008
2233,177558.88067338333
2234,238595.74240007406
2235,222826.92949313993
2236,257430.15075353585
2237,320222.1441272454
2238,187356.86172503573
2239,112333.35242665188
2240,156542.4059780884
2241,153311.89417463518
2242,124618.4487691893
2243,128553.45774225496
2244,103284.35128394375
2245,100635.93780577427
2246,140150.41256939786
2247,111334.54715567663
2248,120513.29316504755
2249,115211.13342174403
2250,128440.72591783285
2251,98681.4075830847
2252,180496.54590150475
2253,152735.58687531608
2254,178725.28441919023
2255,189408.4804330737
2256,176523.34608900052
2257,211890.07848706603
2258,159503.264443295
2259,175142.8401499977
2260,158492.06698401677
2261,179352.79748906696
2262,205139.2893020873
2263,382253.60001020285
2264,501228.34052560065
2265,174688.12340526294
2266,309980.2641895649
2267,382611.33369798644
2268,418333.41677131556
2269,150321.74659123324
2270,193373.0431251262
2271,212670.99179428516
2272,196829.6057733431
2273,161149.12879538734
2274,179579.47536949554
2275,163121.67129316006
2276,185964.3927151045
2277,184997.94189821463
2278,150807.42199931765
2279,124914.65027930486
2280,115175.3559175227
2281,169271.89242819377
2282,186651.19167073868
2283,106238.97752470897
2284,114177.37716831444
2285,138660.73612682585
2286,124532.60526285945
2287,362896.8653690953
2288,275778.2262351274
2289,351770.5251659676
2290,459065.4489554537
2291,336786.26876163646
2292,441757.38050421915
2293,491160.1345464224
2294,401752.3506076176
2295,490777.4659695219
2296,279785.7166770564
2297,348731.17681862065
2298,345556.9375222756
2299,362405.4635322542
2300,331812.99380254536
2301,311267.3181043937
2302,247971.0147927073
2303,240089.6352764247
2304,237891.51377190737
2305,198987.2014230863
2306,194820.40225628135
2307,204304.15965470875
2308,217503.52704941403
2309,285799.89943532395
2310,202058.07450470142
2311,199140.90786042775
2312,174159.31369593035
2313,172348.1233213886
2314,176257.78956587994
2315,178663.57994862547
2316,193059.7353749571
2317,189193.02127545586
2318,180847.3354076734
2319,182302.35280154823
2320,182584.64737077436
2321,227288.99286114878
2322,174470.89879524295
2323,188804.8954333559
2324,176365.41901924845
2325,213942.70184118234
2326,169660.92475997383
2327,205206.8029183031
2328,225476.60644808237
2329,192649.273066184
2330,181323.78844527263
2331,345060.30290880264
2332,393897.262199055
2333,311421.06081681343
2334,261599.522825654
2335,281096.646348729
2336,311959.3775483373
2337,201297.98530433868
2338,256297.4606274151
2339,221896.31714100065
2340,411650.8525322895
2341,212016.1889791947
2342,232355.25605323882
2343,230790.11385397715
2344,223670.03642408954
2345,230322.39660445254
2346,208445.5629423535
2347,199966.1260540605
2348,240446.42765669536
2349,181065.5811361703
2350,321298.6277052461
2351,268209.5356648847
2352,257523.52527558533
2353,254362.2627686641
2354,138255.2805603417
2355,144934.14754694188
2356,157270.46162726288
2357,189396.231984829
2358,200047.92460381144
2359,132948.86135187725
2360,114691.86989311068
2361,146349.90803308552
2362,271809.70158873254
2363,141538.36375561493
2364,156382.60948152648
2365,212235.9030141445
2366,190912.58200867975
2367,224084.1035850849
2368,217588.63729634945
2369,217636.098496609
2370,170064.228745924
2371,170913.1643556849
2372,193281.0944235691
2373,286617.4956208999
2374,328040.56987598375
2375,245730.7974728504
2376,281495.0089522449
2377,346124.85701557394
2378,143914.5724848413
2379,206011.16399226643
2380,150486.2355050761
2381,170220.82866918278
2382,198111.262491727
2383,209786.665306154
2384,249202.3245742721
2385,157270.05876136696
2386,131131.10935805555
2387,136731.72881372776
2388,102085.7720787529
2389,114900.17073843877
2390,144863.5017914793
2391,144964.4481121064
2392,112788.35015359044
2393,165888.8646258351
2394,143327.53208005388
2395,213231.67768029694
2396,144185.6257694051
2397,214529.49265302933
2398,130295.2705826987
2399,64559.8487055096
2400,62552.294454002695
2401,118994.14654199783
2402,137612.20879806488
2403,138949.2750883848
2404,151456.47623057765
2405,163836.05050477598
2406,143467.97181112456
2407,124730.85627238911
2408,144155.12086177932
2409,120104.93600313498
2410,165800.79906914334
2411,115270.01815221261
2412,158520.5695545934
2413,132000.1363412412
2414,156808.25987938442
2415,131288.98505736399
2416,128570.79642427378
2417,132965.28634221538
2418,128168.37871492375
2419,128142.7373182918
2420,121864.79547856467
2421,154031.58093518965
2422,107996.86913589995
2423,123611.47287142421
2424,151934.15310151846
2425,200431.5362425876
2426,136527.01080468745
2427,135899.03591882795
2428,177591.18830804017
2429,111176.42679081275
2430,133849.45325215222
2431,106920.10276843209
2432,145959.12557079396
2433,147299.99905520212
2434,140550.26399871698
2435,155037.0913133088
2436,106520.94002034765
2437,104324.20103696654
2438,121804.07030234383
2439,104933.05856883366
2440,123421.57915843138
2441,89837.74969954073
2442,95730.67011685944
2443,128702.2235071201
2444,129157.56099870426
2445,88964.08575291847
2446,138229.70559653587
2447,175105.90874122025
2448,129334.3113828045
2449,113795.37501452435
2450,152519.92255416553
2451,118196.93354464637
2452,197933.04416839097
2453,93624.92924638985
2454,128716.85247090385
2455,120838.54493069246
2456,142498.00496192463
2457,133962.31068297834
2458,127974.00941382561
2459,109186.30036149446
2460,140176.31823527307
2461,122942.98948925963
2462,137038.24405936315
2463,127540.88584868266
2464,177817.75385718542
2465,145758.8461923663
2466,120785.02544755687
2467,124917.73487480072
2468,82172.29816023834
2469,82626.04027072435
2470,194386.72804879304
2471,212477.9958845526
2472,158142.0688880354
2473,113933.75096875688
2474,71312.18309114085
2475,220064.3131161755
2476,116627.75827830117
2477,131272.43359016534
2478,161028.52651378445
2479,105192.82523907513
2480,155758.62479076895
2481,123027.58037725468
2482,126814.55882245438
2483,110191.25967427026
2484,126454.30320598667
2485,123572.98075119464
2486,156509.46413133762
2487,184518.5192899827
2488,157596.89407826556
2489,152661.33499939067
2490,145481.43894500294
2491,92997.06569582778
2492,191184.29476992314
2493,148931.43213661085
2494,152777.54385490637
2495,90755.64910760807
2496,230837.4311925196
2497,153718.241740286
2498,109025.02452779042
2499,89985.79208513879
2500,122564.61760516644
2501,141814.03396015498
2502,149159.9305327652
2503,96431.47545245332
2504,191354.22378085536
2505,224625.84004726593
2506,249792.2748100918
2507,280005.8683372907
2508,249533.3081021606
2509,218150.5001561968
2510,210056.89007528912
2511,173865.32794951534
2512,207892.99677944317
2513,226380.8407475784
2514,247237.1414079869
2515,151325.70457649592
2516,175219.1929835601
2517,144439.81995500447
2518,151819.07665572813
2519,229386.86015760092
2520,214677.05578861214
2521,187838.01175303638
2522,224125.81871596634
2523,122852.87384565268
2524,137436.00664130403
2525,150695.57085897782
2526,138387.04613087678
2527,112776.50479876717
2528,126741.12939875887
2529,136309.51546227685
2530,120675.08515560025
2531,249719.9251974819
2532,225584.90097156336
2533,196528.2583436025
2534,224241.452966167
2535,294845.7103382573
2536,236468.765556561
2537,231035.66383573523
2538,181786.333218441
2539,182681.55858524784
2540,178143.5333366548
2541,176942.79125525165
2542,163685.6685609254
2543,123081.88096055023
2544,123018.81881593434
2545,136663.07648378264
2546,127719.08971317948
2547,134973.898680886
2548,153748.71761782124
2549,157502.4294489167
2550,777072.8950404511
2551,136033.2388941204
2552,129030.91761310515
2553,74054.55109817356
2554,98530.14720169346
2555,115030.08767922402
2556,99885.14020288418
2557,106427.00966447858
2558,152668.92698985685
2559,146345.07723448292
2560,151249.83953697202
2561,143989.97468959613
2562,139842.2686910172
2563,150432.8965394411
2564,199971.8285993515
2565,139895.88229899952
2566,158599.37645916964
2567,139210.1227998024
2568,202637.14025895885
2569,228751.87422836025
2570,114466.16690983642
2571,190087.41799570032
2572,142707.3264209037
2573,227455.67026044664
2574,298724.4279108534
2575,128857.16159632882
2576,115552.3930329134
2577,147373.4104939849
2578,82897.69503281433
2579,61264.825991972335
2580,109805.9543759894
2581,112978.60083621317
2582,115745.49930325651
2583,271612.99929219263
2584,180369.11471232792
2585,187704.66083076052
2586,220439.9007802921
2587,194851.08480732387
2588,137396.07665645904
2589,150309.7682661416
2590,203239.67905574437
2591,219301.23253273306
2592,214644.6657749589
2593,250102.70953919436
2594,176402.50547260378
2595,201471.19295377893
2596,288609.2268924204
2597,193979.12317857298
2598,280544.4726210161
2599,327440.3806361824
2600,165312.8493715885
2601,148413.0938082073
2602,82578.75963155458
2603,93529.18568594035
2604,90563.05211961023
2605,78535.46264926861
2606,146169.77523947944
2607,198194.6686039518
2608,202753.24306979394
2609,169534.25859845214
2610,112269.29254750216
2611,125600.84854774862
2612,161671.80709313595
2613,128797.76095813538
2614,122207.28908044813
2615,154233.76385135096
2616,145272.83214042097
2617,181025.46679936303
2618,216044.80982140964
2619,194075.27677302714
2620,187047.67148806772
2621,175946.44616139826
2622,181744.18689644223
2623,238602.27341758655
2624,307623.12504968455
2625,293833.78055157646
2626,173179.70485892126
2627,161252.66293947314
2628,484750.6504908625
2629,511484.05803832895
2630,365600.9665594861
2631,484025.2712494425
2632,431083.28502161335
2633,308132.8382763939
2634,429779.12016063876
2635,158625.78562658504
2636,172920.3388510345
2637,183824.31149893446
2638,266943.761890241
2639,185712.4519059345
2640,154982.28119221842
2641,99975.46659213607
2642,190933.61662570018
2643,103508.41669464165
2644,118726.44804428973
2645,108361.38269369508
2646,96267.76118046054
2647,104528.3622300902
2648,143989.52301384296
2649,149685.41757378163
2650,131608.34973189098
2651,140225.4869866182
2652,398721.3383897245
2653,245722.2585282024
2654,261135.03063309932
2655,401971.3166329099
2656,306680.260943293
2657,357012.13311915315
2658,310084.78387897694
2659,294133.8744730712
2660,360546.25819624617
2661,349782.89713525167
2662,370843.8636736359
2663,275153.14280604105
2664,280153.344025466
2665,314006.4419762206
2666,281463.14950066386
2667,168834.12328430216
2668,176976.98792820482
2669,186224.936453973
2670,270565.77240387996
2671,184157.3074791404
2672,189598.8289593058
2673,200511.0825932827
2674,194477.31715500294
2675,166914.55875461313
2676,191896.96951480585
2677,201403.31876771594
2678,244812.0754292628
2679,273107.1199330524
2680,282829.0319206307
2681,408893.413955508
2682,317838.9897520093
2683,520304.9431007942
2684,306454.8751509535
2685,326160.03386033943
2686,250729.35543654673
2687,316911.96490434045
2688,211841.2158753243
2689,202151.6340042995
2690,444475.39309419
2691,195325.13923858546
2692,136674.1293046716
2693,199714.28447050301
2694,137494.94069550605
2695,191263.93810004715
2696,182185.05627091517
2697,190360.61931432635
2698,199338.0732056821
2699,178032.98250541658
2700,158069.72088065787
2701,150998.4413399265
2702,112032.36518890952
2703,125118.64809923341
2704,139353.2627150267
2705,117929.97785449497
2706,111432.22424311341
2707,126531.37183436217
2708,134012.43167929372
2709,109919.47252652246
2710,126481.36642772646
2711,286056.95758956176
2712,390876.06538073637
2713,171972.48326761555
2714,149360.65693354543
2715,176951.730023582
2716,146310.6978340861
2717,189085.28328250573
2718,217820.44317235544
2719,152274.41905351693
2720,170928.6159439398
2721,132784.53506935583
2722,161097.53368098347
2723,139095.15071960897
2724,125121.67025820579
2725,130143.62346861475
2726,149484.4943233148
2727,176876.50615630258
2728,180075.6554929927
2729,150971.89863804306
2730,148270.43270621708
2731,132221.8395614785
2732,134792.73100076098
2733,159183.89858513104
2734,141122.63618337404
